path,row,index,season,category,type
9262_0_2023_I_0_1,9262,0,I,0,1
1394_0_2024_V_0_3,1394,0,V,0,3
31037_1_2024_V_1_1,31037,1,V,1,1
7026_0_2023_I_0_3,7026,0,I,0,3
3495_1_2024_V_0_1,3495,1,V,0,1
27496_1_2024_W_0_1,27496,1,W,0,1
10585_1_2023_V_0_2,10585,1,V,0,2
34122_1_2023_I_0_2,34122,1,I,0,2
20600_2_2024_V_1_2,20600,2,V,1,2
29734_1_2024_V_0_1,29734,1,V,0,1
940_1_2024_W_0_1,940,1,W,0,1
2275_1_2024_V_0_1,2275,1,V,0,1
27802_1_2023_I_1_1,27802,1,I,1,1
8981_1_2024_V_0_2,8981,1,V,0,2
32968_0_2024_V_0_1,32968,0,V,0,1
9656_1_2024_W_1_2,9656,1,W,1,2
4613_2_2024_W_1_1,4613,2,W,1,1
5122_2_2024_V_0_2,5122,2,V,0,2
899_1_2024_V_0_1,899,1,V,0,1
32939_0_2024_V_4_1,32939,0,V,4,1
26845_0_2024_V_0_1,26845,0,V,0,1
4223_0_2024_V_0_1,4223,0,V,0,1
22246_2_2024_V_0_3,22246,2,V,0,3
4594_1_2024_V_0_3,4594,1,V,0,3
27062_0_2024_W_0_1,27062,0,W,0,1
6822_2_2023_I_1_2,6822,2,I,1,2
21663_1_2024_V_0_1,21663,1,V,0,1
7959_2_2023_I_0_3,7959,2,I,0,3
7156_1_2024_V_0_3,7156,1,V,0,3
4712_1_2024_V_0_3,4712,1,V,0,3
5358_2_2023_I_0_2,5358,2,I,0,2
9158_0_2024_V_0_2,9158,0,V,0,2
1762_0_2024_V_0_1,1762,0,V,0,1
9279_0_2024_W_1_2,9279,0,W,1,2
3865_2_2023_I_1_3,3865,2,I,1,3
2329_2_2024_V_0_3,2329,2,V,0,3
16443_2_2023_S_1_3,16443,2,S,1,3
7030_2_2024_V_1_2,7030,2,V,1,2
27140_0_2024_V_0_3,27140,0,V,0,3
32593_1_2023_V_0_3,32593,1,V,0,3
9253_2_2024_V_0_2,9253,2,V,0,2
5291_2_2024_V_0_1,5291,2,V,0,1
29741_0_2023_I_0_3,29741,0,I,0,3
7747_2_2024_W_0_3,7747,2,W,0,3
26813_0_2023_I_0_3,26813,0,I,0,3
2535_1_2024_V_0_3,2535,1,V,0,3
8554_2_2023_I_0_1,8554,2,I,0,1
11136_1_2024_W_1_2,11136,1,W,1,2
29473_1_2024_V_0_3,29473,1,V,0,3
20683_1_2024_V_4_1,20683,1,V,4,1
32462_1_2023_I_0_1,32462,1,I,0,1
19725_0_2024_V_1_1,19725,0,V,1,1
3715_1_2023_I_0_3,3715,1,I,0,3
5510_0_2024_V_1_3,5510,0,V,1,3
1881_1_2024_W_0_1,1881,1,W,0,1
28780_1_2024_V_0_1,28780,1,V,0,1
28190_0_2024_W_0_1,28190,0,W,0,1
26631_2_2024_V_0_3,26631,2,V,0,3
32475_0_2024_V_0_1,32475,0,V,0,1
2503_0_2024_V_0_1,2503,0,V,0,1
5220_0_2023_S_1_2,5220,0,S,1,2
33372_2_2024_V_0_2,33372,2,V,0,2
6940_0_2024_V_0_2,6940,0,V,0,2
2281_2_2024_V_0_3,2281,2,V,0,3
28229_2_2024_V_1_2,28229,2,V,1,2
2869_2_2024_V_1_3,2869,2,V,1,3
19890_1_2024_V_0_2,19890,1,V,0,2
21644_1_2024_V_0_3,21644,1,V,0,3
3567_1_2024_V_0_3,3567,1,V,0,3
7396_1_2024_V_0_3,7396,1,V,0,3
8509_2_2023_I_0_3,8509,2,I,0,3
2650_1_2024_V_1_3,2650,1,V,1,3
33183_2_2024_V_0_1,33183,2,V,0,1
33204_1_2024_V_0_1,33204,1,V,0,1
442_0_2024_V_1_3,442,0,V,1,3
20633_1_2024_V_0_2,20633,1,V,0,2
29660_2_2023_I_0_1,29660,2,I,0,1
10901_0_2023_V_2_1,10901,0,V,2,1
34000_1_2024_V_1_3,34000,1,V,1,3
7553_0_2024_V_0_1,7553,0,V,0,1
1685_0_2024_V_0_3,1685,0,V,0,3
20508_1_2024_V_0_3,20508,1,V,0,3
27383_1_2024_V_0_2,27383,1,V,0,2
6853_1_2024_V_0_1,6853,1,V,0,1
32311_2_2024_V_0_1,32311,2,V,0,1
9811_1_2024_V_0_3,9811,1,V,0,3
27558_0_2024_V_0_1,27558,0,V,0,1
4549_1_2024_V_0_2,4549,1,V,0,2
8190_0_2024_V_1_3,8190,0,V,1,3
6434_1_2023_I_1_3,6434,1,I,1,3
10854_0_2024_V_0_1,10854,0,V,0,1
28042_2_2024_W_1_1,28042,2,W,1,1
583_0_2024_V_0_3,583,0,V,0,3
4356_0_2024_W_0_3,4356,0,W,0,3
30843_2_2023_I_0_1,30843,2,I,0,1
8471_2_2024_V_0_3,8471,2,V,0,3
265_0_2023_I_0_2,265,0,I,0,2
16483_0_2024_V_0_2,16483,0,V,0,2
2448_1_2023_I_0_3,2448,1,I,0,3
27419_0_2024_V_0_1,27419,0,V,0,1
1950_0_2024_V_4_1,1950,0,V,4,1
7060_0_2023_I_0_3,7060,0,I,0,3
9104_2_2023_I_0_3,9104,2,I,0,3
20292_2_2023_V_0_2,20292,2,V,0,2
5247_1_2024_V_4_1,5247,1,V,4,1
4782_0_2024_V_0_1,4782,0,V,0,1
6604_1_2024_V_0_1,6604,1,V,0,1
4552_0_2024_V_0_3,4552,0,V,0,3
6318_0_2024_V_0_2,6318,0,V,0,2
8163_1_2024_W_2_2,8163,1,W,2,2
2403_1_2024_V_0_1,2403,1,V,0,1
7533_0_2024_W_1_1,7533,0,W,1,1
32928_1_2024_W_0_3,32928,1,W,0,3
2916_1_2023_I_0_1,2916,1,I,0,1
20342_2_2024_V_0_1,20342,2,V,0,1
9384_0_2024_V_0_1,9384,0,V,0,1
33123_1_2024_V_0_1,33123,1,V,0,1
6232_1_2021_V_1_1,6232,1,V,1,1
810_1_2023_I_0_3,810,1,I,0,3
26993_1_2024_V_0_1,26993,1,V,0,1
1250_2_2023_I_0_3,1250,2,I,0,3
7246_0_2024_V_2_1,7246,0,V,2,1
2062_1_2023_I_0_3,2062,1,I,0,3
8882_0_2024_W_1_2,8882,0,W,1,2
9396_2_2023_I_0_1,9396,2,I,0,1
10044_2_2024_V_0_1,10044,2,V,0,1
3827_2_2024_V_0_3,3827,2,V,0,3
4949_0_2024_V_1_2,4949,0,V,1,2
10403_1_2023_I_0_3,10403,1,I,0,3
27684_0_2024_V_0_3,27684,0,V,0,3
27427_0_2024_V_0_2,27427,0,V,0,2
32844_2_2024_V_0_3,32844,2,V,0,3
6070_1_2024_V_1_1,6070,1,V,1,1
6127_1_2023_I_0_1,6127,1,I,0,1
3669_1_2024_V_0_3,3669,1,V,0,3
9789_1_2024_V_0_3,9789,1,V,0,3
28844_1_2024_V_0_1,28844,1,V,0,1
10758_1_2024_W_0_1,10758,1,W,0,1
1608_1_2023_I_0_3,1608,1,I,0,3
9623_1_2024_V_0_3,9623,1,V,0,3
22195_2_2023_I_0_3,22195,2,I,0,3
8401_1_2024_V_0_2,8401,1,V,0,2
5094_0_2024_V_0_1,5094,0,V,0,1
27368_1_2024_V_1_2,27368,1,V,1,2
20661_1_2024_V_0_1,20661,1,V,0,1
10280_2_2024_W_0_1,10280,2,W,0,1
10881_0_2024_V_0_3,10881,0,V,0,3
5509_0_2024_V_0_1,5509,0,V,0,1
7949_0_2023_I_1_3,7949,0,I,1,3
7057_2_2024_V_0_1,7057,2,V,0,1
6448_2_2024_V_1_1,6448,2,V,1,1
1897_2_2024_V_0_3,1897,2,V,0,3
3921_0_2024_V_0_2,3921,0,V,0,2
3169_1_2024_V_0_3,3169,1,V,0,3
27422_1_2024_V_0_1,27422,1,V,0,1
4423_2_2023_I_0_3,4423,2,I,0,3
5379_2_2023_I_1_1,5379,2,I,1,1
32239_2_2024_V_0_2,32239,2,V,0,2
9703_0_2024_V_0_1,9703,0,V,0,1
11315_0_2024_V_0_1,11315,0,V,0,1
2098_2_2024_V_0_3,2098,2,V,0,3
8260_0_2024_W_1_1,8260,0,W,1,1
1591_2_2024_V_0_2,1591,2,V,0,2
8531_2_2023_I_0_2,8531,2,I,0,2
7991_0_2024_V_4_1,7991,0,V,4,1
10452_1_2024_V_0_3,10452,1,V,0,3
8565_0_2024_V_0_2,8565,0,V,0,2
27075_0_2024_V_0_2,27075,0,V,0,2
20519_0_2024_V_0_1,20519,0,V,0,1
32671_1_2024_W_0_1,32671,1,W,0,1
7474_1_2024_V_0_3,7474,1,V,0,3
33060_1_2024_V_0_1,33060,1,V,0,1
994_1_2024_V_4_1,994,1,V,4,1
21694_0_2024_V_0_3,21694,0,V,0,3
20291_1_2024_V_0_2,20291,1,V,0,2
5044_2_2024_V_0_3,5044,2,V,0,3
3212_2_2023_I_0_1,3212,2,I,0,1
20662_2_2024_V_0_3,20662,2,V,0,3
32414_0_2024_V_1_1,32414,0,V,1,1
26824_0_2024_W_1_1,26824,0,W,1,1
2469_0_2023_I_1_3,2469,0,I,1,3
29631_0_2024_V_1_2,29631,0,V,1,2
10439_1_2024_V_4_1,10439,1,V,4,1
4905_2_2024_W_0_1,4905,2,W,0,1
2354_1_2024_V_4_1,2354,1,V,4,1
6490_1_2024_V_0_2,6490,1,V,0,2
33915_0_2023_I_0_3,33915,0,I,0,3
32914_1_2024_V_0_2,32914,1,V,0,2
19746_1_2024_V_0_2,19746,1,V,0,2
3068_1_2024_V_0_3,3068,1,V,0,3
2357_0_2024_W_1_2,2357,0,W,1,2
28885_1_2024_V_0_2,28885,1,V,0,2
325_0_2024_V_0_3,325,0,V,0,3
27197_0_2024_V_0_1,27197,0,V,0,1
784_1_2023_I_0_1,784,1,I,0,1
20697_0_2023_I_0_1,20697,0,I,0,1
8663_1_2024_V_0_3,8663,1,V,0,3
11095_2_2024_V_0_1,11095,2,V,0,1
3494_0_2023_I_0_3,3494,0,I,0,3
733_1_2024_V_0_2,733,1,V,0,2
3643_2_2024_V_0_3,3643,2,V,0,3
1219_1_2024_V_0_2,1219,1,V,0,2
27112_2_2023_I_0_1,27112,2,I,0,1
30995_0_2024_V_1_1,30995,0,V,1,1
11027_2_2024_W_0_2,11027,2,W,0,2
6971_2_2024_W_0_3,6971,2,W,0,3
6746_2_2024_V_0_3,6746,2,V,0,3
31086_2_2023_I_0_2,31086,2,I,0,2
34150_1_2024_V_0_2,34150,1,V,0,2
10097_0_2023_S_0_2,10097,0,S,0,2
27127_0_2023_I_0_1,27127,0,I,0,1
32186_0_2023_I_0_2,32186,0,I,0,2
6172_0_2024_V_4_1,6172,0,V,4,1
20305_2_2024_V_0_1,20305,2,V,0,1
1104_1_2024_V_4_1,1104,1,V,4,1
4230_1_2023_I_0_2,4230,1,I,0,2
34128_1_2023_I_0_3,34128,1,I,0,3
3530_0_2023_I_0_3,3530,0,I,0,3
20417_2_2024_V_1_3,20417,2,V,1,3
2425_1_2024_W_1_2,2425,1,W,1,2
4815_2_2024_V_0_2,4815,2,V,0,2
8876_0_2024_V_0_2,8876,0,V,0,2
5916_2_2023_I_0_3,5916,2,I,0,3
1389_2_2024_V_0_1,1389,2,V,0,1
33917_0_2024_V_0_2,33917,0,V,0,2
1695_0_2024_V_0_1,1695,0,V,0,1
1808_0_2024_W_0_3,1808,0,W,0,3
28681_1_2024_V_0_2,28681,1,V,0,2
3100_0_2024_W_0_3,3100,0,W,0,3
22263_0_2024_V_0_3,22263,0,V,0,3
1274_1_2024_V_0_3,1274,1,V,0,3
1285_1_2024_V_0_1,1285,1,V,0,1
9588_0_2024_V_4_1,9588,0,V,4,1
10085_0_2024_V_1_1,10085,0,V,1,1
2640_2_2024_V_0_3,2640,2,V,0,3
29753_0_2024_V_0_2,29753,0,V,0,2
32164_2_2023_I_0_3,32164,2,I,0,3
10776_1_2024_V_1_2,10776,1,V,1,2
10571_2_2024_V_0_1,10571,2,V,0,1
10666_1_2024_W_0_1,10666,1,W,0,1
8814_1_2024_V_0_2,8814,1,V,0,2
9048_0_2024_V_0_2,9048,0,V,0,2
33972_1_2024_V_0_2,33972,1,V,0,2
1559_0_2023_I_0_2,1559,0,I,0,2
33232_2_2024_V_0_3,33232,2,V,0,3
3364_2_2023_I_2_1,3364,2,I,2,1
771_0_2021_V_4_1,771,0,V,4,1
2061_2_2024_V_0_3,2061,2,V,0,3
3077_2_2023_I_0_3,3077,2,I,0,3
2034_0_2024_V_1_3,2034,0,V,1,3
8323_0_2024_V_0_1,8323,0,V,0,1
1028_1_2023_I_0_2,1028,1,I,0,2
9160_1_2024_V_0_3,9160,1,V,0,3
10765_1_2024_V_0_2,10765,1,V,0,2
27043_1_2024_V_0_1,27043,1,V,0,1
6239_0_2024_W_0_1,6239,0,W,0,1
7273_0_2024_V_0_3,7273,0,V,0,3
6142_1_2024_V_4_1,6142,1,V,4,1
5406_2_2024_V_1_1,5406,2,V,1,1
26764_0_2024_V_0_3,26764,0,V,0,3
6169_2_2024_V_0_1,6169,2,V,0,1
19901_2_2024_V_0_3,19901,2,V,0,3
29453_0_2024_V_1_3,29453,0,V,1,3
1227_0_2024_V_0_1,1227,0,V,0,1
27159_2_2024_V_0_1,27159,2,V,0,1
4906_1_2024_V_0_1,4906,1,V,0,1
5516_1_2023_I_0_3,5516,1,I,0,3
29351_2_2024_V_1_3,29351,2,V,1,3
2765_0_2024_V_0_3,2765,0,V,0,3
1775_0_2024_V_0_2,1775,0,V,0,2
3295_1_2024_V_1_3,3295,1,V,1,3
5831_1_2024_W_0_1,5831,1,W,0,1
30779_2_2024_V_0_3,30779,2,V,0,3
2364_0_2024_V_0_1,2364,0,V,0,1
8130_1_2020_V_4_1,8130,1,V,4,1
3172_1_2023_I_0_1,3172,1,I,0,1
4016_2_2024_V_1_2,4016,2,V,1,2
4170_1_2023_V_0_2,4170,1,V,0,2
303_1_2024_W_1_2,303,1,W,1,2
11153_2_2024_V_0_1,11153,2,V,0,1
34053_1_2024_V_1_1,34053,1,V,1,1
20774_0_2024_W_1_2,20774,0,W,1,2
8718_0_2023_I_0_2,8718,0,I,0,2
29636_1_2023_I_0_1,29636,1,I,0,1
33955_0_2024_V_0_1,33955,0,V,0,1
32755_2_2023_I_0_1,32755,2,I,0,1
21633_1_2024_V_0_3,21633,1,V,0,3
580_2_2024_V_0_1,580,2,V,0,1
8571_1_2024_V_0_3,8571,1,V,0,3
397_1_2023_I_0_2,397,1,I,0,2
27960_1_2023_I_0_3,27960,1,I,0,3
19849_1_2023_I_0_3,19849,1,I,0,3
32387_1_2024_V_0_3,32387,1,V,0,3
20506_2_2024_V_1_1,20506,2,V,1,1
29590_2_2023_W_0_2,29590,2,W,0,2
3991_2_2023_V_0_2,3991,2,V,0,2
2103_2_2024_V_0_3,2103,2,V,0,3
20401_1_2024_V_4_1,20401,1,V,4,1
2159_1_2024_V_0_3,2159,1,V,0,3
4580_0_2024_V_0_3,4580,0,V,0,3
29361_2_2024_V_0_1,29361,2,V,0,1
31091_1_2024_V_0_3,31091,1,V,0,3
6545_1_2023_I_0_3,6545,1,I,0,3
4694_1_2024_V_4_1,4694,1,V,4,1
2312_2_2023_I_1_3,2312,2,I,1,3
33126_1_2024_V_0_3,33126,1,V,0,3
29567_2_2023_I_0_1,29567,2,I,0,1
8913_2_2024_V_0_3,8913,2,V,0,3
28852_0_2024_V_0_2,28852,0,V,0,2
32131_0_2024_V_0_3,32131,0,V,0,3
10265_0_2024_V_4_1,10265,0,V,4,1
2904_0_2023_I_1_1,2904,0,I,1,1
9985_1_2024_V_0_3,9985,1,V,0,3
6527_2_2024_V_0_1,6527,2,V,0,1
27392_1_2023_I_4_1,27392,1,I,4,1
27427_1_2024_V_0_2,27427,1,V,0,2
5045_1_2024_V_1_3,5045,1,V,1,3
4383_1_2023_V_4_1,4383,1,V,4,1
1867_1_2024_V_0_3,1867,1,V,0,3
32307_2_2024_V_0_1,32307,2,V,0,1
28130_0_2024_V_0_2,28130,0,V,0,2
7247_2_2024_V_1_3,7247,2,V,1,3
32713_0_2024_V_0_2,32713,0,V,0,2
4004_1_2023_I_0_1,4004,1,I,0,1
20525_1_2024_V_0_2,20525,1,V,0,2
9727_0_2024_V_0_2,9727,0,V,0,2
31066_1_2024_V_0_2,31066,1,V,0,2
16415_1_2024_W_0_1,16415,1,W,0,1
33306_0_2024_V_0_1,33306,0,V,0,1
1828_0_2024_V_0_3,1828,0,V,0,3
7812_1_2024_W_0_1,7812,1,W,0,1
16383_0_2024_V_0_3,16383,0,V,0,3
28895_0_2024_V_4_1,28895,0,V,4,1
26825_2_2024_V_0_1,26825,2,V,0,1
468_0_2024_V_4_1,468,0,V,4,1
225_1_2024_V_0_3,225,1,V,0,3
32087_1_2024_V_0_3,32087,1,V,0,3
27428_0_2024_V_0_1,27428,0,V,0,1
7207_1_2024_V_1_1,7207,1,V,1,1
33153_1_2024_V_4_1,33153,1,V,4,1
10431_0_2024_V_0_1,10431,0,V,0,1
30937_0_2023_I_0_3,30937,0,I,0,3
3629_0_2024_V_0_2,3629,0,V,0,2
3601_2_2024_V_0_1,3601,2,V,0,1
11267_1_2023_I_0_2,11267,1,I,0,2
28875_2_2024_V_0_3,28875,2,V,0,3
2477_1_2024_V_0_2,2477,1,V,0,2
7325_1_2023_I_0_3,7325,1,I,0,3
34108_2_2024_V_0_3,34108,2,V,0,3
1057_0_2024_V_0_1,1057,0,V,0,1
6366_1_2024_V_0_2,6366,1,V,0,2
2580_0_2024_V_0_1,2580,0,V,0,1
9977_2_2024_V_0_2,9977,2,V,0,2
10296_0_2024_V_0_1,10296,0,V,0,1
27964_0_2024_V_0_2,27964,0,V,0,2
7961_0_2024_W_0_1,7961,0,W,0,1
10092_0_2024_V_0_3,10092,0,V,0,3
34180_2_2024_V_0_3,34180,2,V,0,3
8338_2_2024_V_0_3,8338,2,V,0,3
27198_0_2023_V_4_1,27198,0,V,4,1
33292_1_2024_V_0_2,33292,1,V,0,2
2912_0_2024_V_1_1,2912,0,V,1,1
26669_0_2024_V_0_3,26669,0,V,0,3
6742_1_2024_V_0_2,6742,1,V,0,2
4540_0_2023_I_0_2,4540,0,I,0,2
26962_0_2023_I_0_3,26962,0,I,0,3
20448_0_2019_I_4_1,20448,0,I,4,1
154_0_2024_V_0_2,154,0,V,0,2
6727_1_2024_V_1_2,6727,1,V,1,2
33363_1_2024_V_0_3,33363,1,V,0,3
11042_2_2024_W_0_3,11042,2,W,0,3
28151_1_2024_V_1_3,28151,1,V,1,3
33944_0_2023_V_0_3,33944,0,V,0,3
33968_1_2024_V_0_2,33968,1,V,0,2
28574_2_2023_I_0_1,28574,2,I,0,1
31003_1_2024_V_0_3,31003,1,V,0,3
1491_0_2024_V_0_2,1491,0,V,0,2
22310_1_2024_V_1_2,22310,1,V,1,2
26912_0_2023_V_4_1,26912,0,V,4,1
142_0_2024_V_1_1,142,0,V,1,1
8122_2_2023_I_0_3,8122,2,I,0,3
2779_1_2023_I_0_2,2779,1,I,0,2
21667_0_2024_V_0_3,21667,0,V,0,3
1554_2_2024_W_0_3,1554,2,W,0,3
33132_1_2024_V_4_1,33132,1,V,4,1
1963_2_2024_W_0_1,1963,2,W,0,1
19812_0_2023_I_0_1,19812,0,I,0,1
5361_2_2023_I_0_1,5361,2,I,0,1
27246_0_2024_V_0_3,27246,0,V,0,3
20334_1_2024_W_1_2,20334,1,W,1,2
866_2_2023_I_0_1,866,2,I,0,1
9295_0_2024_V_1_3,9295,0,V,1,3
4320_2_2024_V_0_3,4320,2,V,0,3
2887_2_2024_V_0_2,2887,2,V,0,2
2649_0_2024_V_0_3,2649,0,V,0,3
5037_1_2024_V_0_2,5037,1,V,0,2
9819_0_2024_V_0_3,9819,0,V,0,3
5438_2_2023_V_0_3,5438,2,V,0,3
34120_1_2021_I_0_3,34120,1,I,0,3
7362_0_2024_V_4_1,7362,0,V,4,1
27395_1_2023_I_0_3,27395,1,I,0,3
8834_2_2024_V_0_1,8834,2,V,0,1
2829_0_2023_I_0_3,2829,0,I,0,3
10675_2_2024_V_0_1,10675,2,V,0,1
29358_0_2024_V_0_3,29358,0,V,0,3
5582_1_2024_V_0_3,5582,1,V,0,3
6278_2_2024_V_1_3,6278,2,V,1,3
266_2_2024_V_0_1,266,2,V,0,1
32852_0_2023_I_0_1,32852,0,I,0,1
27739_2_2023_I_0_1,27739,2,I,0,1
4492_1_2024_V_0_1,4492,1,V,0,1
7986_0_2023_I_0_3,7986,0,I,0,3
6564_0_2023_I_0_1,6564,0,I,0,1
3408_2_2024_V_0_1,3408,2,V,0,1
10040_2_2024_V_0_3,10040,2,V,0,3
10946_1_2024_V_0_2,10946,1,V,0,2
26946_0_2024_V_1_2,26946,0,V,1,2
4920_1_2024_W_1_2,4920,1,W,1,2
5754_1_2024_V_0_3,5754,1,V,0,3
29684_0_2023_I_0_3,29684,0,I,0,3
9732_2_2024_V_0_3,9732,2,V,0,3
4713_2_2024_V_0_3,4713,2,V,0,3
11064_1_2024_V_4_1,11064,1,V,4,1
8057_1_2023_I_0_2,8057,1,I,0,2
5548_0_2024_V_0_1,5548,0,V,0,1
20345_1_2024_V_0_2,20345,1,V,0,2
6273_1_2023_I_2_1,6273,1,I,2,1
10228_2_2024_V_0_1,10228,2,V,0,1
8787_0_2024_V_0_3,8787,0,V,0,3
31078_0_2024_V_0_1,31078,0,V,0,1
10534_1_2024_V_0_1,10534,1,V,0,1
1137_1_2023_I_0_1,1137,1,I,0,1
3446_2_2024_V_0_3,3446,2,V,0,3
3349_1_2024_V_1_2,3349,1,V,1,2
2540_0_2024_V_4_1,2540,0,V,4,1
33158_0_2024_V_0_1,33158,0,V,0,1
16325_2_2023_V_0_1,16325,2,V,0,1
2780_0_2024_V_0_1,2780,0,V,0,1
27452_0_2024_V_0_2,27452,0,V,0,2
5133_2_2023_I_0_2,5133,2,I,0,2
21102_2_2024_W_0_1,21102,2,W,0,1
6640_2_2024_W_0_1,6640,2,W,0,1
2772_1_2024_V_4_1,2772,1,V,4,1
5000_2_2024_V_1_2,5000,2,V,1,2
5490_2_2023_I_0_1,5490,2,I,0,1
5500_2_2024_W_1_2,5500,2,W,1,2
1182_2_2024_V_0_3,1182,2,V,0,3
32389_1_2023_I_0_2,32389,1,I,0,2
6042_1_2023_I_0_2,6042,1,I,0,2
10236_2_2023_I_0_3,10236,2,I,0,3
16413_1_2024_V_0_3,16413,1,V,0,3
27784_2_2024_V_2_2,27784,2,V,2,2
5441_1_2024_V_0_3,5441,1,V,0,3
29441_0_2024_V_0_2,29441,0,V,0,2
30723_2_2024_V_0_1,30723,2,V,0,1
2622_0_2023_V_0_3,2622,0,V,0,3
19684_2_2024_V_0_1,19684,2,V,0,1
10943_1_2023_V_0_2,10943,1,V,0,2
29728_2_2024_V_1_3,29728,2,V,1,3
6374_1_2024_V_0_3,6374,1,V,0,3
1309_0_2024_V_0_1,1309,0,V,0,1
7397_1_2024_V_0_3,7397,1,V,0,3
9885_0_2024_V_1_1,9885,0,V,1,1
8603_0_2024_V_0_1,8603,0,V,0,1
33898_1_2023_I_0_2,33898,1,I,0,2
8973_2_2022_I_0_2,8973,2,I,0,2
1805_0_2023_I_0_3,1805,0,I,0,3
7295_0_2024_V_0_1,7295,0,V,0,1
31004_1_2024_V_0_1,31004,1,V,0,1
26653_1_2024_V_0_1,26653,1,V,0,1
3197_0_2023_I_0_2,3197,0,I,0,2
26685_0_2024_V_0_3,26685,0,V,0,3
7875_0_2024_V_0_2,7875,0,V,0,2
1580_0_2024_V_0_3,1580,0,V,0,3
584_0_2024_V_4_1,584,0,V,4,1
3889_1_2023_V_0_1,3889,1,V,0,1
32461_2_2024_V_0_2,32461,2,V,0,2
1839_0_2024_W_1_3,1839,0,W,1,3
28751_0_2024_V_2_1,28751,0,V,2,1
20497_2_2024_V_0_1,20497,2,V,0,1
10380_1_2024_W_0_1,10380,1,W,0,1
30748_1_2023_I_0_1,30748,1,I,0,1
2284_1_2023_I_0_3,2284,1,I,0,3
4715_0_2024_V_4_1,4715,0,V,4,1
27804_0_2023_I_4_1,27804,0,I,4,1
34149_2_2024_V_1_1,34149,2,V,1,1
19861_0_2024_W_0_3,19861,0,W,0,3
4391_1_2024_V_4_1,4391,1,V,4,1
7332_2_2024_V_0_2,7332,2,V,0,2
2669_1_2024_V_0_2,2669,1,V,0,2
27600_2_2023_I_0_3,27600,2,I,0,3
10801_0_2020_I_4_1,10801,0,I,4,1
29604_2_2024_V_0_3,29604,2,V,0,3
8845_1_2024_V_0_2,8845,1,V,0,2
28222_0_2024_V_0_1,28222,0,V,0,1
7367_1_2023_I_0_3,7367,1,I,0,3
5837_2_2024_V_0_1,5837,2,V,0,1
32226_0_2022_I_4_1,32226,0,I,4,1
33345_2_2023_I_0_1,33345,2,I,0,1
4038_2_2024_V_0_1,4038,2,V,0,1
2657_1_2024_V_0_3,2657,1,V,0,3
8007_1_2024_V_4_1,8007,1,V,4,1
33006_2_2024_V_0_2,33006,2,V,0,2
3986_2_2024_W_1_2,3986,2,W,1,2
20685_0_2024_W_0_1,20685,0,W,0,1
4449_2_2024_V_0_2,4449,2,V,0,2
3630_1_2024_V_0_3,3630,1,V,0,3
28137_0_2023_I_4_1,28137,0,I,4,1
33048_0_2024_W_1_1,33048,0,W,1,1
21095_0_2024_V_0_1,21095,0,V,0,1
5377_0_2023_I_0_3,5377,0,I,0,3
27197_1_2024_V_0_1,27197,1,V,0,1
20316_0_2024_V_0_3,20316,0,V,0,3
2988_0_2024_V_0_3,2988,0,V,0,3
4080_0_2024_V_0_3,4080,0,V,0,3
2332_0_2024_V_0_2,2332,0,V,0,2
32537_0_2024_V_0_3,32537,0,V,0,3
1424_1_2024_V_0_1,1424,1,V,0,1
21623_0_2023_I_4_1,21623,0,I,4,1
8024_1_2024_V_0_3,8024,1,V,0,3
6997_0_2024_V_0_3,6997,0,V,0,3
4949_1_2024_V_1_2,4949,1,V,1,2
2547_2_2024_V_1_1,2547,2,V,1,1
5325_2_2024_V_0_3,5325,2,V,0,3
7746_2_2023_I_1_2,7746,2,I,1,2
27068_0_2021_V_4_1,27068,0,V,4,1
2094_2_2024_V_0_1,2094,2,V,0,1
7970_2_2024_W_0_3,7970,2,W,0,3
9418_0_2024_V_1_2,9418,0,V,1,2
29566_0_2024_W_0_1,29566,0,W,0,1
462_1_2024_V_0_2,462,1,V,0,2
32051_2_2024_V_0_1,32051,2,V,0,1
9858_2_2023_I_0_3,9858,2,I,0,3
1324_0_2024_V_1_3,1324,0,V,1,3
10819_1_2024_V_0_1,10819,1,V,0,1
5644_1_2024_V_0_2,5644,1,V,0,2
32402_1_2024_V_0_3,32402,1,V,0,3
1105_2_2024_V_0_3,1105,2,V,0,3
10036_1_2024_V_1_2,10036,1,V,1,2
16564_1_2024_V_0_1,16564,1,V,0,1
20378_0_2024_V_0_1,20378,0,V,0,1
33430_0_2024_V_0_3,33430,0,V,0,3
11723_2_2023_I_0_2,11723,2,I,0,2
4512_0_2023_V_0_2,4512,0,V,0,2
28619_2_2024_V_0_3,28619,2,V,0,3
9548_2_2024_V_0_3,9548,2,V,0,3
26940_0_2024_V_0_1,26940,0,V,0,1
4240_0_2023_V_4_1,4240,0,V,4,1
4971_0_2023_I_0_1,4971,0,I,0,1
20590_2_2024_W_1_2,20590,2,W,1,2
33044_2_2023_I_0_3,33044,2,I,0,3
19834_2_2024_V_0_3,19834,2,V,0,3
28130_1_2024_V_0_2,28130,1,V,0,2
7781_1_2024_V_0_3,7781,1,V,0,3
10982_1_2023_I_0_3,10982,1,I,0,3
7154_1_2023_I_0_3,7154,1,I,0,3
2411_2_2023_I_0_1,2411,2,I,0,1
4644_2_2024_V_0_2,4644,2,V,0,2
1739_0_2023_I_1_1,1739,0,I,1,1
28097_2_2023_I_0_1,28097,2,I,0,1
10611_0_2024_V_0_3,10611,0,V,0,3
