path,row,index,season,category,type
215_2_2024_V_0_2,215,2,V,0,2
216_0_2023_V_4_1,216,0,V,4,1
217_0_2024_V_0_3,217,0,V,0,3
217_1_2024_V_0_3,217,1,V,0,3
217_2_2024_V_0_3,217,2,V,0,3
218_0_2024_V_0_3,218,0,V,0,3
218_2_2024_V_0_3,218,2,V,0,3
219_0_2024_V_4_1,219,0,V,4,1
220_0_2024_V_0_1,220,0,V,0,1
220_1_2024_V_0_1,220,1,V,0,1
220_2_2024_V_0_1,220,2,V,0,1
221_0_2024_V_4_1,221,0,V,4,1
222_0_2024_V_0_3,222,0,V,0,3
222_1_2024_V_0_3,222,1,V,0,3
222_2_2024_V_0_3,222,2,V,0,3
223_0_2024_V_1_2,223,0,V,1,2
223_1_2024_V_1_2,223,1,V,1,2
223_2_2024_V_1_2,223,2,V,1,2
224_0_2024_V_0_3,224,0,V,0,3
224_1_2024_V_0_3,224,1,V,0,3
224_2_2024_V_0_3,224,2,V,0,3
225_0_2024_V_0_3,225,0,V,0,3
225_1_2024_V_0_3,225,1,V,0,3
225_2_2024_V_0_3,225,2,V,0,3
226_0_2023_I_4_1,226,0,I,4,1
226_1_2023_I_4_1,226,1,I,4,1
227_0_2024_V_0_3,227,0,V,0,3
227_1_2024_V_0_3,227,1,V,0,3
227_2_2024_V_0_3,227,2,V,0,3
228_0_2024_V_0_1,228,0,V,0,1
228_1_2024_V_0_1,228,1,V,0,1
228_2_2024_V_0_1,228,2,V,0,1
229_0_2024_V_0_2,229,0,V,0,2
229_1_2024_V_0_2,229,1,V,0,2
229_2_2024_V_0_2,229,2,V,0,2
230_0_2024_V_0_3,230,0,V,0,3
230_1_2024_V_0_3,230,1,V,0,3
230_2_2024_V_0_3,230,2,V,0,3
231_0_2024_V_0_1,231,0,V,0,1
231_1_2024_V_0_1,231,1,V,0,1
231_2_2024_V_0_1,231,2,V,0,1
232_0_2024_V_0_3,232,0,V,0,3
232_1_2024_V_0_3,232,1,V,0,3
232_2_2024_V_0_3,232,2,V,0,3
233_0_2024_V_4_1,233,0,V,4,1
234_0_2024_V_0_2,234,0,V,0,2
234_1_2024_V_0_2,234,1,V,0,2
234_2_2024_V_0_2,234,2,V,0,2
235_0_2023_I_0_1,235,0,I,0,1
235_1_2023_I_0_1,235,1,I,0,1
235_2_2023_I_0_1,235,2,I,0,1
236_0_2024_V_0_2,236,0,V,0,2
236_1_2024_V_0_2,236,1,V,0,2
236_2_2024_V_0_2,236,2,V,0,2
237_0_2024_V_0_3,237,0,V,0,3
237_1_2024_V_0_3,237,1,V,0,3
237_2_2024_V_0_3,237,2,V,0,3
238_0_2024_V_0_3,238,0,V,0,3
238_1_2024_V_0_3,238,1,V,0,3
238_2_2024_V_0_3,238,2,V,0,3
239_0_2024_V_0_2,239,0,V,0,2
239_1_2024_V_0_2,239,1,V,0,2
239_2_2024_V_0_2,239,2,V,0,2
240_0_2024_V_0_2,240,0,V,0,2
240_1_2024_V_0_2,240,1,V,0,2
240_2_2024_V_0_2,240,2,V,0,2
241_0_2024_V_1_3,241,0,V,1,3
241_1_2024_V_1_3,241,1,V,1,3
241_2_2024_V_1_3,241,2,V,1,3
242_0_2024_V_0_3,242,0,V,0,3
242_1_2024_V_0_3,242,1,V,0,3
242_2_2024_V_0_3,242,2,V,0,3
243_0_2023_I_0_3,243,0,I,0,3
243_1_2023_I_0_1,243,1,I,0,1
243_2_2023_I_0_3,243,2,I,0,3
244_0_2024_V_0_3,244,0,V,0,3
244_1_2024_V_0_3,244,1,V,0,3
244_2_2024_V_0_3,244,2,V,0,3
245_0_2024_W_0_3,245,0,W,0,3
245_1_2024_W_0_3,245,1,W,0,3
245_2_2024_W_0_3,245,2,W,0,3
246_0_2024_V_0_1,246,0,V,0,1
246_1_2024_V_0_1,246,1,V,0,1
246_2_2024_V_0_1,246,2,V,0,1
247_0_2023_I_0_2,247,0,I,0,2
247_1_2023_I_0_2,247,1,I,0,2
247_2_2023_I_0_2,247,2,I,0,2
248_0_2024_V_0_3,248,0,V,0,3
248_1_2024_V_0_3,248,1,V,0,3
248_2_2024_V_0_3,248,2,V,0,3
249_0_2023_I_0_3,249,0,I,0,3
249_1_2023_I_0_3,249,1,I,0,3
249_2_2023_I_0_3,249,2,I,0,3
250_0_2024_V_1_3,250,0,V,1,3
250_1_2024_V_1_3,250,1,V,1,3
250_2_2024_V_1_3,250,2,V,1,3
251_0_2024_V_0_1,251,0,V,0,1
251_1_2024_V_0_1,251,1,V,0,1
251_2_2024_V_0_1,251,2,V,0,1
252_0_2023_I_0_1,252,0,I,0,1
252_1_2023_I_0_1,252,1,I,0,1
252_2_2023_I_0_1,252,2,I,0,1
253_0_2024_V_0_2,253,0,V,0,2
253_1_2024_V_0_2,253,1,V,0,2
253_2_2024_V_0_2,253,2,V,0,2
254_0_2024_V_4_1,254,0,V,4,1
254_1_2024_V_4_1,254,1,V,4,1
255_0_2024_V_0_3,255,0,V,0,3
255_1_2024_V_0_3,255,1,V,0,3
255_2_2024_V_0_3,255,2,V,0,3
256_0_2024_V_0_3,256,0,V,0,3
256_1_2024_V_0_3,256,1,V,0,3
256_2_2024_V_0_3,256,2,V,0,3
257_0_2024_V_0_3,257,0,V,0,3
257_1_2024_V_0_3,257,1,V,0,3
257_2_2024_V_0_3,257,2,V,0,3
258_0_2024_V_0_2,258,0,V,0,2
258_1_2024_V_0_2,258,1,V,0,2
258_2_2024_V_0_2,258,2,V,0,2
259_0_2024_V_0_3,259,0,V,0,3
259_1_2024_V_0_3,259,1,V,0,3
260_0_2024_V_0_3,260,0,V,0,3
260_1_2024_V_0_3,260,1,V,0,3
260_2_2024_V_0_3,260,2,V,0,3
261_0_2024_V_0_1,261,0,V,0,1
261_2_2024_V_0_1,261,2,V,0,1
262_0_2024_V_0_3,262,0,V,0,3
262_1_2024_V_0_3,262,1,V,0,3
263_0_2023_V_2_3,263,0,V,2,3
264_0_2024_V_1_1,264,0,V,1,1
264_1_2024_V_1_1,264,1,V,1,1
265_0_2023_I_0_2,265,0,I,0,2
265_1_2023_I_0_2,265,1,I,0,2
265_2_2023_I_0_2,265,2,I,0,2
266_1_2024_V_0_1,266,1,V,0,1
267_0_2024_V_4_1,267,0,V,4,1
268_0_2024_W_1_1,268,0,W,1,1
268_1_2024_W_1_1,268,1,W,1,1
268_2_2024_W_1_1,268,2,W,1,1
269_0_2023_I_2_1,269,0,I,2,1
269_1_2022_V_2_1,269,1,V,2,1
269_2_2022_V_2_1,269,2,V,2,1
270_0_2023_I_0_2,270,0,I,0,2
270_1_2023_I_0_2,270,1,I,0,2
271_0_2023_I_1_3,271,0,I,1,3
271_2_2023_I_1_3,271,2,I,1,3
272_0_2024_V_0_3,272,0,V,0,3
272_1_2024_V_0_3,272,1,V,0,3
273_0_2023_I_0_3,273,0,I,0,3
273_1_2023_I_0_3,273,1,I,0,3
274_0_2024_V_0_3,274,0,V,0,3
274_1_2024_V_0_3,274,1,V,0,3
274_2_2024_V_0_3,274,2,V,0,3
277_0_2024_V_0_2,277,0,V,0,2
277_1_2024_V_0_2,277,1,V,0,2
277_2_2024_V_0_2,277,2,V,0,2
278_0_2024_V_1_1,278,0,V,1,1
278_1_2024_V_1_1,278,1,V,1,1
278_2_2024_V_1_1,278,2,V,1,1
279_0_2023_I_0_1,279,0,I,0,1
279_1_2023_I_0_1,279,1,I,0,1
279_2_2023_I_0_1,279,2,I,0,1
281_0_2024_V_0_3,281,0,V,0,3
281_2_2024_V_0_3,281,2,V,0,3
282_0_2024_W_0_1,282,0,W,0,1
282_2_2023_I_0_1,282,2,I,0,1
283_0_2024_W_0_1,283,0,W,0,1
283_1_2024_W_0_1,283,1,W,0,1
283_2_2024_W_0_1,283,2,W,0,1
284_0_2024_W_0_1,284,0,W,0,1
284_1_2024_W_0_1,284,1,W,0,1
284_2_2024_W_0_1,284,2,W,0,1
285_0_2024_W_0_1,285,0,W,0,1
285_1_2024_W_0_1,285,1,W,0,1
285_2_2024_W_0_1,285,2,W,0,1
286_0_2023_I_0_2,286,0,I,0,2
286_1_2023_I_0_2,286,1,I,0,2
286_2_2023_I_0_2,286,2,I,0,2
287_0_2024_V_0_2,287,0,V,0,2
287_1_2024_V_0_2,287,1,V,0,2
288_2_2023_V_0_3,288,2,V,0,3
289_0_2024_V_0_1,289,0,V,0,1
289_1_2024_V_0_1,289,1,V,0,1
289_2_2024_V_0_1,289,2,V,0,1
290_0_2024_W_1_2,290,0,W,1,2
290_1_2024_W_1_2,290,1,W,1,2
290_2_2024_W_1_2,290,2,W,1,2
291_0_2024_V_0_2,291,0,V,0,2
291_1_2024_V_0_2,291,1,V,0,2
291_2_2024_V_0_2,291,2,V,0,2
292_0_2023_V_4_1,292,0,V,4,1
292_1_2023_V_4_1,292,1,V,4,1
293_0_2024_V_0_3,293,0,V,0,3
293_1_2024_V_0_3,293,1,V,0,3
293_2_2024_V_0_3,293,2,V,0,3
294_0_2024_V_4_1,294,0,V,4,1
294_1_2024_V_4_1,294,1,V,4,1
295_0_2024_V_0_1,295,0,V,0,1
295_1_2024_V_0_1,295,1,V,0,1
295_2_2023_I_0_1,295,2,I,0,1
296_0_2023_I_0_2,296,0,I,0,2
296_1_2023_I_0_2,296,1,I,0,2
296_2_2023_I_0_2,296,2,I,0,2
297_0_2023_I_0_2,297,0,I,0,2
297_1_2023_I_0_1,297,1,I,0,1
297_2_2023_I_0_1,297,2,I,0,1
298_0_2024_W_0_1,298,0,W,0,1
298_1_2024_W_0_1,298,1,W,0,1
298_2_2023_I_0_1,298,2,I,0,1
299_0_2024_V_0_2,299,0,V,0,2
299_1_2024_V_0_2,299,1,V,0,2
299_2_2024_V_0_2,299,2,V,0,2
300_0_2024_V_0_3,300,0,V,0,3
300_1_2024_V_0_3,300,1,V,0,3
300_2_2024_V_0_3,300,2,V,0,3
301_0_2024_W_0_2,301,0,W,0,2
301_1_2024_W_0_2,301,1,W,0,2
301_2_2024_W_0_2,301,2,W,0,2
302_0_2023_I_0_2,302,0,I,0,2
302_1_2023_I_0_2,302,1,I,0,2
302_2_2023_I_0_2,302,2,I,0,2
303_0_2024_W_1_2,303,0,W,1,2
303_1_2024_W_1_2,303,1,W,1,2
303_2_2024_W_1_2,303,2,W,1,2
304_0_2024_V_0_1,304,0,V,0,1
304_1_2024_V_0_1,304,1,V,0,1
304_2_2024_V_0_1,304,2,V,0,1
305_0_2024_V_0_2,305,0,V,0,2
305_1_2024_V_0_2,305,1,V,0,2
305_2_2024_V_0_2,305,2,V,0,2
306_0_2024_V_4_1,306,0,V,4,1
306_1_2024_V_4_1,306,1,V,4,1
307_0_2024_W_0_1,307,0,W,0,1
307_1_2024_W_0_1,307,1,W,0,1
308_0_2024_V_0_1,308,0,V,0,1
308_1_2024_V_0_1,308,1,V,0,1
308_2_2024_V_0_1,308,2,V,0,1
309_0_2024_V_0_1,309,0,V,0,1
309_1_2024_V_0_1,309,1,V,0,1
309_2_2024_V_0_1,309,2,V,0,1
310_0_2024_V_4_1,310,0,V,4,1
310_1_2024_V_4_1,310,1,V,4,1
311_0_2024_V_0_3,311,0,V,0,3
311_1_2024_V_0_3,311,1,V,0,3
311_2_2024_V_0_3,311,2,V,0,3
312_0_2024_V_0_3,312,0,V,0,3
312_1_2024_V_0_3,312,1,V,0,3
312_2_2024_V_0_3,312,2,V,0,3
313_0_2024_V_0_2,313,0,V,0,2
313_1_2024_V_0_2,313,1,V,0,2
313_2_2024_V_0_2,313,2,V,0,2
314_0_2024_V_4_1,314,0,V,4,1
314_1_2024_V_4_1,314,1,V,4,1
315_0_2024_V_0_3,315,0,V,0,3
315_1_2024_V_0_3,315,1,V,0,3
315_2_2024_V_0_3,315,2,V,0,3
316_0_2024_V_0_2,316,0,V,0,2
316_1_2024_V_0_2,316,1,V,0,2
316_2_2024_V_0_2,316,2,V,0,2
317_0_2024_V_0_3,317,0,V,0,3
317_1_2024_V_0_3,317,1,V,0,3
317_2_2024_V_0_3,317,2,V,0,3
318_0_2020_V_4_1,318,0,V,4,1
318_1_2020_V_4_1,318,1,V,4,1
319_0_2023_I_0_1,319,0,I,0,1
319_1_2023_I_0_1,319,1,I,0,1
319_2_2023_I_0_1,319,2,I,0,1
320_0_2024_V_1_3,320,0,V,1,3
320_1_2024_V_1_3,320,1,V,1,3
320_2_2024_V_1_3,320,2,V,1,3
321_0_2021_I_4_1,321,0,I,4,1
321_1_2021_I_4_1,321,1,I,4,1
322_0_2024_V_0_3,322,0,V,0,3
322_1_2024_V_0_3,322,1,V,0,3
322_2_2024_V_0_3,322,2,V,0,3
323_0_2024_W_1_1,323,0,W,1,1
323_1_2023_S_1_2,323,1,S,1,2
323_2_2023_W_1_2,323,2,W,1,2
324_0_2024_V_0_3,324,0,V,0,3
324_1_2024_V_0_3,324,1,V,0,3
324_2_2024_V_0_3,324,2,V,0,3
325_0_2024_V_0_3,325,0,V,0,3
325_1_2024_V_0_3,325,1,V,0,3
325_2_2024_V_0_3,325,2,V,0,3
326_0_2024_V_1_3,326,0,V,1,3
326_1_2024_V_1_3,326,1,V,1,3
326_2_2024_V_1_3,326,2,V,1,3
327_0_2023_I_4_1,327,0,I,4,1
327_1_2023_I_4_1,327,1,I,4,1
328_0_2024_V_0_1,328,0,V,0,1
328_1_2024_V_0_1,328,1,V,0,1
328_2_2024_V_0_1,328,2,V,0,1
329_0_2024_V_4_1,329,0,V,4,1
329_1_2024_V_4_1,329,1,V,4,1
330_0_2024_V_0_2,330,0,V,0,2
330_1_2024_V_0_2,330,1,V,0,2
330_2_2024_V_0_2,330,2,V,0,2
331_0_2024_V_0_3,331,0,V,0,3
331_1_2024_V_0_3,331,1,V,0,3
331_2_2024_V_0_3,331,2,V,0,3
332_0_2024_V_0_1,332,0,V,0,1
332_1_2024_V_0_1,332,1,V,0,1
332_2_2024_V_0_1,332,2,V,0,1
333_0_2024_V_0_1,333,0,V,0,1
333_1_2024_V_0_1,333,1,V,0,1
333_2_2024_V_0_1,333,2,V,0,1
334_0_2024_V_0_2,334,0,V,0,2
334_1_2024_V_0_2,334,1,V,0,2
334_2_2024_V_0_2,334,2,V,0,2
335_0_2024_V_0_1,335,0,V,0,1
335_1_2024_V_0_1,335,1,V,0,1
335_2_2024_V_0_1,335,2,V,0,1
336_0_2024_V_4_1,336,0,V,4,1
336_1_2024_V_4_1,336,1,V,4,1
337_0_2024_V_0_3,337,0,V,0,3
337_1_2024_V_0_3,337,1,V,0,3
337_2_2024_V_0_3,337,2,V,0,3
338_0_2024_V_1_2,338,0,V,1,2
338_1_2024_V_1_2,338,1,V,1,2
339_0_2023_I_0_1,339,0,I,0,1
339_1_2023_I_0_1,339,1,I,0,1
339_2_2023_I_0_1,339,2,I,0,1
340_0_2024_V_0_1,340,0,V,0,1
340_1_2024_V_0_1,340,1,V,0,1
340_2_2024_V_0_1,340,2,V,0,1
341_0_2023_I_0_2,341,0,I,0,2
341_1_2023_I_0_2,341,1,I,0,2
341_2_2023_I_0_2,341,2,I,0,2
342_0_2024_V_0_1,342,0,V,0,1
342_1_2024_V_0_1,342,1,V,0,1
342_2_2024_V_0_1,342,2,V,0,1
343_0_2024_V_1_2,343,0,V,1,2
343_1_2024_V_1_2,343,1,V,1,2
343_2_2024_V_1_2,343,2,V,1,2
344_0_2024_V_0_1,344,0,V,0,1
344_1_2024_V_0_1,344,1,V,0,1
344_2_2024_V_0_1,344,2,V,0,1
345_0_2021_I_4_1,345,0,I,4,1
345_1_2021_I_4_1,345,1,I,4,1
346_0_2023_I_0_1,346,0,I,0,1
346_1_2023_I_0_1,346,1,I,0,1
346_2_2023_I_0_1,346,2,I,0,1
347_0_2024_V_4_1,347,0,V,4,1
347_1_2024_V_4_1,347,1,V,4,1
348_0_2023_S_0_2,348,0,S,0,2
348_1_2023_S_0_2,348,1,S,0,2
348_2_2023_S_0_2,348,2,S,0,2
349_0_2024_V_0_3,349,0,V,0,3
349_1_2024_V_0_3,349,1,V,0,3
349_2_2024_V_0_3,349,2,V,0,3
350_0_2024_V_0_1,350,0,V,0,1
350_1_2024_V_0_1,350,1,V,0,1
350_2_2024_V_0_1,350,2,V,0,1
351_0_2024_V_4_1,351,0,V,4,1
351_1_2024_V_4_1,351,1,V,4,1
352_0_2024_V_4_1,352,0,V,4,1
352_1_2024_V_4_1,352,1,V,4,1
353_0_2024_V_0_3,353,0,V,0,3
353_1_2024_V_0_3,353,1,V,0,3
353_2_2024_V_0_3,353,2,V,0,3
354_0_2024_V_0_2,354,0,V,0,2
354_1_2024_V_0_2,354,1,V,0,2
354_2_2024_V_0_2,354,2,V,0,2
355_0_2024_V_0_1,355,0,V,0,1
355_1_2024_V_0_1,355,1,V,0,1
355_2_2024_V_0_1,355,2,V,0,1
356_0_2024_V_0_1,356,0,V,0,1
356_1_2024_V_0_1,356,1,V,0,1
356_2_2024_V_0_1,356,2,V,0,1
357_0_2024_V_0_1,357,0,V,0,1
357_1_2024_V_0_1,357,1,V,0,1
357_2_2024_V_0_1,357,2,V,0,1
358_0_2024_W_1_3,358,0,W,1,3
358_1_2024_W_1_3,358,1,W,1,3
358_2_2023_S_1_3,358,2,S,1,3
359_0_2024_V_4_1,359,0,V,4,1
359_1_2024_V_4_1,359,1,V,4,1
360_0_2024_V_0_1,360,0,V,0,1
360_1_2024_V_0_1,360,1,V,0,1
360_2_2024_V_0_1,360,2,V,0,1
361_0_2023_I_0_3,361,0,I,0,3
361_1_2023_I_0_3,361,1,I,0,3
361_2_2023_I_0_3,361,2,I,0,3
362_1_2022_V_4_1,362,1,V,4,1
363_0_2024_W_0_2,363,0,W,0,2
363_1_2024_W_0_2,363,1,W,0,2
363_2_2024_W_0_2,363,2,W,0,2
364_0_2024_V_0_2,364,0,V,0,2
364_1_2024_V_0_1,364,1,V,0,1
364_2_2024_V_0_2,364,2,V,0,2
365_0_2024_V_0_3,365,0,V,0,3
365_1_2024_V_0_3,365,1,V,0,3
365_2_2024_V_0_3,365,2,V,0,3
366_0_2023_I_4_1,366,0,I,4,1
366_1_2023_I_4_1,366,1,I,4,1
367_0_2023_I_4_1,367,0,I,4,1
367_1_2023_I_4_1,367,1,I,4,1
368_0_2024_V_0_2,368,0,V,0,2
368_1_2024_V_0_2,368,1,V,0,2
368_2_2024_V_0_2,368,2,V,0,2
369_0_2024_V_0_1,369,0,V,0,1
369_1_2024_V_0_1,369,1,V,0,1
369_2_2024_V_0_1,369,2,V,0,1
370_0_2024_V_1_1,370,0,V,1,1
370_1_2024_V_1_1,370,1,V,1,1
370_2_2024_V_1_1,370,2,V,1,1
371_0_2024_V_0_3,371,0,V,0,3
371_1_2024_V_0_3,371,1,V,0,3
371_2_2024_V_0_3,371,2,V,0,3
372_0_2024_V_0_2,372,0,V,0,2
372_1_2024_V_0_2,372,1,V,0,2
372_2_2024_V_0_2,372,2,V,0,2
373_0_2023_I_0_2,373,0,I,0,2
373_1_2023_I_0_2,373,1,I,0,2
373_2_2023_I_0_2,373,2,I,0,2
374_0_2023_I_0_1,374,0,I,0,1
374_1_2023_I_0_1,374,1,I,0,1
374_2_2023_I_0_1,374,2,I,0,1
375_0_2024_V_0_1,375,0,V,0,1
375_1_2024_V_0_1,375,1,V,0,1
375_2_2024_V_0_1,375,2,V,0,1
376_0_2023_I_2_3,376,0,I,2,3
376_1_2023_I_2_3,376,1,I,2,3
376_2_2023_I_2_3,376,2,I,2,3
377_0_2024_V_0_1,377,0,V,0,1
377_1_2024_V_0_1,377,1,V,0,1
377_2_2024_V_0_1,377,2,V,0,1
378_0_2022_I_4_1,378,0,I,4,1
378_1_2022_I_4_1,378,1,I,4,1
379_0_2023_I_2_2,379,0,I,2,2
379_1_2023_I_2_2,379,1,I,2,2
379_2_2023_I_2_2,379,2,I,2,2
380_0_2024_V_4_1,380,0,V,4,1
380_1_2024_V_4_1,380,1,V,4,1
381_0_2024_V_0_3,381,0,V,0,3
381_1_2024_V_0_3,381,1,V,0,3
381_2_2024_V_0_3,381,2,V,0,3
382_0_2024_V_0_2,382,0,V,0,2
382_1_2024_V_0_2,382,1,V,0,2
382_2_2024_V_0_2,382,2,V,0,2
383_0_2024_V_0_1,383,0,V,0,1
383_1_2024_V_0_1,383,1,V,0,1
383_2_2024_V_0_1,383,2,V,0,1
384_0_2023_V_4_1,384,0,V,4,1
384_1_2022_I_4_1,384,1,I,4,1
385_0_2024_V_1_3,385,0,V,1,3
385_1_2024_V_1_3,385,1,V,1,3
385_2_2024_V_1_3,385,2,V,1,3
386_0_2024_W_0_1,386,0,W,0,1
386_1_2024_W_0_1,386,1,W,0,1
386_2_2024_W_0_1,386,2,W,0,1
387_0_2023_I_0_3,387,0,I,0,3
387_1_2023_I_0_3,387,1,I,0,3
387_2_2023_I_0_3,387,2,I,0,3
388_0_2024_V_0_3,388,0,V,0,3
388_1_2024_V_0_3,388,1,V,0,3
388_2_2024_V_0_3,388,2,V,0,3
389_0_2024_V_0_3,389,0,V,0,3
389_1_2024_V_0_3,389,1,V,0,3
389_2_2024_V_0_3,389,2,V,0,3
390_0_2024_V_0_2,390,0,V,0,2
390_1_2024_V_0_2,390,1,V,0,2
390_2_2024_V_0_2,390,2,V,0,2
391_0_2024_V_0_1,391,0,V,0,1
391_1_2024_V_0_1,391,1,V,0,1
391_2_2024_V_0_1,391,2,V,0,1
392_0_2024_V_0_2,392,0,V,0,2
392_1_2024_V_0_2,392,1,V,0,2
392_2_2024_V_0_2,392,2,V,0,2
393_0_2023_I_0_1,393,0,I,0,1
393_1_2023_I_0_1,393,1,I,0,1
393_2_2023_I_0_1,393,2,I,0,1
394_0_2024_V_0_1,394,0,V,0,1
394_1_2024_V_0_1,394,1,V,0,1
394_2_2024_V_0_1,394,2,V,0,1
395_0_2023_I_0_1,395,0,I,0,1
395_1_2023_I_0_1,395,1,I,0,1
396_0_2024_V_0_2,396,0,V,0,2
396_1_2024_V_0_2,396,1,V,0,2
396_2_2024_V_0_2,396,2,V,0,2
397_0_2023_I_0_2,397,0,I,0,2
397_1_2023_I_0_2,397,1,I,0,2
397_2_2023_I_0_2,397,2,I,0,2
398_0_2023_I_0_2,398,0,I,0,2
398_1_2023_I_0_2,398,1,I,0,2
398_2_2023_I_0_2,398,2,I,0,2
399_0_2023_I_0_1,399,0,I,0,1
399_1_2023_I_0_1,399,1,I,0,1
399_2_2023_I_0_1,399,2,I,0,1
400_0_2023_I_0_1,400,0,I,0,1
400_1_2023_I_0_1,400,1,I,0,1
401_0_2023_S_1_2,401,0,S,1,2
401_1_2023_S_1_2,401,1,S,1,2
401_2_2023_S_1_2,401,2,S,1,2
402_0_2024_V_1_2,402,0,V,1,2
402_1_2024_V_1_2,402,1,V,1,2
402_2_2024_V_1_2,402,2,V,1,2
403_0_2024_W_0_3,403,0,W,0,3
403_1_2024_W_0_3,403,1,W,0,3
403_2_2024_W_0_3,403,2,W,0,3
404_0_2023_I_0_3,404,0,I,0,3
404_1_2023_I_0_3,404,1,I,0,3
404_2_2023_I_0_3,404,2,I,0,3
405_0_2024_W_1_2,405,0,W,1,2
405_1_2024_W_1_2,405,1,W,1,2
405_2_2023_W_1_2,405,2,W,1,2
406_0_2024_V_4_1,406,0,V,4,1
406_1_2024_V_4_1,406,1,V,4,1
407_0_2024_V_0_3,407,0,V,0,3
407_1_2024_V_0_3,407,1,V,0,3
407_2_2024_V_0_3,407,2,V,0,3
408_1_2024_V_0_2,408,1,V,0,2
408_2_2024_V_0_2,408,2,V,0,2
409_0_2023_I_1_3,409,0,I,1,3
409_1_2023_I_1_3,409,1,I,1,3
410_0_2024_V_0_2,410,0,V,0,2
410_1_2024_V_0_2,410,1,V,0,2
410_2_2024_V_0_2,410,2,V,0,2
411_0_2024_V_0_2,411,0,V,0,2
411_1_2024_V_0_2,411,1,V,0,2
411_2_2024_V_0_2,411,2,V,0,2
412_0_2024_V_0_3,412,0,V,0,3
412_2_2024_V_0_3,412,2,V,0,3
413_0_2024_V_4_1,413,0,V,4,1
414_0_2024_V_4_1,414,0,V,4,1
414_1_2024_V_4_1,414,1,V,4,1
415_0_2024_W_1_3,415,0,W,1,3
415_1_2024_W_1_3,415,1,W,1,3
417_0_2024_V_0_1,417,0,V,0,1
417_1_2024_V_0_1,417,1,V,0,1
417_2_2024_V_0_1,417,2,V,0,1
418_1_2024_V_0_2,418,1,V,0,2
420_2_2024_V_0_2,420,2,V,0,2
421_0_2024_V_0_3,421,0,V,0,3
421_1_2024_V_0_3,421,1,V,0,3
421_2_2024_V_0_3,421,2,V,0,3
422_0_2024_V_1_1,422,0,V,1,1
422_1_2024_V_1_1,422,1,V,1,1
422_2_2024_V_1_1,422,2,V,1,1
423_0_2024_V_0_2,423,0,V,0,2
423_1_2024_V_0_2,423,1,V,0,2
424_0_2024_V_0_3,424,0,V,0,3
424_1_2024_V_0_3,424,1,V,0,3
424_2_2024_V_0_3,424,2,V,0,3
425_0_2024_V_0_1,425,0,V,0,1
425_1_2024_V_0_1,425,1,V,0,1
425_2_2024_V_0_1,425,2,V,0,1
426_0_2024_V_0_3,426,0,V,0,3
426_1_2024_V_0_3,426,1,V,0,3
426_2_2024_V_0_3,426,2,V,0,3
427_0_2024_V_0_3,427,0,V,0,3
427_1_2024_V_0_3,427,1,V,0,3
427_2_2024_V_0_3,427,2,V,0,3
428_0_2024_V_1_1,428,0,V,1,1
428_1_2024_V_1_1,428,1,V,1,1
428_2_2024_V_1_1,428,2,V,1,1
429_0_2024_V_0_3,429,0,V,0,3
429_1_2024_V_0_3,429,1,V,0,3
429_2_2024_V_0_3,429,2,V,0,3
430_1_2024_V_0_3,430,1,V,0,3
430_2_2024_V_0_3,430,2,V,0,3
431_0_2024_V_0_2,431,0,V,0,2
431_1_2024_V_0_2,431,1,V,0,2
431_2_2024_V_0_2,431,2,V,0,2
432_1_2023_I_0_3,432,1,I,0,3
432_2_2023_I_0_3,432,2,I,0,3
433_0_2024_V_0_1,433,0,V,0,1
433_1_2024_V_0_1,433,1,V,0,1
434_0_2024_V_0_2,434,0,V,0,2
434_2_2024_V_0_2,434,2,V,0,2
435_1_2023_I_0_2,435,1,I,0,2
435_2_2023_I_0_2,435,2,I,0,2
436_0_2024_V_0_3,436,0,V,0,3
436_1_2024_V_0_3,436,1,V,0,3
436_2_2024_V_0_3,436,2,V,0,3
437_0_2024_V_0_3,437,0,V,0,3
437_1_2024_V_0_3,437,1,V,0,3
437_2_2024_V_0_3,437,2,V,0,3
438_1_2023_I_4_1,438,1,I,4,1
439_1_2023_I_4_1,439,1,I,4,1
440_0_2024_V_1_2,440,0,V,1,2
440_1_2024_V_1_2,440,1,V,1,2
440_2_2024_V_1_2,440,2,V,1,2
441_0_2024_V_1_3,441,0,V,1,3
441_2_2024_V_1_3,441,2,V,1,3
442_0_2024_V_1_3,442,0,V,1,3
442_1_2024_V_1_3,442,1,V,1,3
442_2_2024_V_1_3,442,2,V,1,3
443_0_2024_V_0_3,443,0,V,0,3
443_1_2024_V_0_3,443,1,V,0,3
443_2_2024_V_0_3,443,2,V,0,3
444_0_2024_V_0_3,444,0,V,0,3
444_1_2024_V_0_3,444,1,V,0,3
444_2_2024_V_0_3,444,2,V,0,3
445_0_2024_V_0_3,445,0,V,0,3
445_1_2024_V_0_3,445,1,V,0,3
445_2_2024_V_0_3,445,2,V,0,3
446_0_2024_V_0_3,446,0,V,0,3
446_1_2024_V_0_3,446,1,V,0,3
446_2_2024_V_0_3,446,2,V,0,3
447_0_2024_V_0_3,447,0,V,0,3
447_2_2024_V_0_3,447,2,V,0,3
448_0_2024_V_4_1,448,0,V,4,1
448_1_2024_V_4_1,448,1,V,4,1
450_1_2024_V_0_2,450,1,V,0,2
450_2_2024_V_0_2,450,2,V,0,2
452_0_2024_V_0_1,452,0,V,0,1
453_1_2023_I_0_3,453,1,I,0,3
